userID,articleID
341,641
341,1959
341,2401
341,163
341,1679
341,1681
341,1544
341,146
341,529
341,1640
341,1130
341,1665
341,2519
341,1991
341,2305
341,1321
341,1964
341,1550
341,1718
341,952
341,1351
341,1123
341,625
341,245
341,361
341,2876
341,2382
341,1054
341,2516
341,1432
341,2122
341,2347
341,772
341,1898
341,932
341,1321
341,2767
341,2351
341,2788
341,2258
341,480
341,2858
341,1873
341,1498
341,780
341,443
341,152
341,1486
341,2623
341,113
341,840
341,1974
341,2419
341,346
341,1886
341,572
341,678
341,1812
341,1094
341,1623
341,1425
341,620
341,2039
341,2805
341,2576
341,2702
341,1550
341,2743
341,917
342,2006
342,209
342,2466
342,1852
342,2562
342,1741
342,79
342,730
342,1732
342,1482
342,2404
342,1852
342,2019
342,472
342,1693
342,415
342,527
342,918
342,1833
342,172
342,2494
342,1775
342,275
342,1270
342,2636
342,2019
342,1833
342,2429
342,2666
342,918
342,2019
342,1244
342,2684
342,192
342,1878
342,1706
342,701
342,1693
342,2763
342,1052
342,1270
342,1885
342,879
342,497
342,2562
342,527
342,1833
342,1153
342,2019
342,343
342,527
342,1833
342,406
342,1693
342,935
342,1515
342,2083
342,417
342,527
342,171
342,415
342,1926
342,1833
342,1312
342,1553
342,207
342,1312
342,1833
342,1833
342,2019
342,2245
342,1363
342,987
342,2160
342,2463
342,2533
342,2810
342,935
342,2404
342,299
342,1833
342,2404
342,2554
342,1833
342,1312
342,472
343,573
343,1213
343,2002
343,1575
343,1529
343,1671
343,2286
343,631
343,2433
343,836
343,1501
343,2286
343,2214
343,210
343,1885
343,1727
343,2621
343,103
343,25
343,2370
343,635
343,2314
343,1170
343,517
343,1188
343,2286
343,2777
343,462
343,590
343,1826
343,2314
343,1318
343,1885
343,1751
343,959
343,1965
343,1907
343,551
343,1213
343,2840
343,998
343,306
343,2086
343,1352
343,2167
343,2717
343,2369
343,548
343,1885
343,1998
343,548
343,2772
343,567
343,380
343,1213
343,919
343,758
343,1313
343,563
343,747
343,619
343,784
343,2370
343,2520
343,998
343,2002
343,652
343,1298
343,2688
343,2621
343,886
343,2868
343,1468
343,2314
343,433
343,872
343,686
343,2458
343,635
343,163
343,497
343,1304
343,2208
343,152
343,1176
343,2821
343,2240
343,1499
343,380
343,922
343,1498
343,567
343,1965
343,1549
343,769
343,321
343,1934
343,2520
343,1191
343,48
343,545
343,2520
343,293
343,635
343,1585
343,466
343,1751
343,46
343,316
343,1965
343,2370
343,910
343,910
343,2759
343,46
343,2459
343,2520
343,1710
343,2862
343,1934
343,269
343,217
343,1549
343,200
343,192
343,1261
343,1206
343,619
343,1990
343,460
343,1156
343,321
343,635
343,1438
343,390
343,769
343,269
343,2746
343,18
343,2347
343,635
343,635
343,2030
343,1367
343,2759
343,48
343,2335
343,1280
343,716
343,548
343,1249
343,2286
343,1988
343,635
343,188
343,1888
343,2497
343,551
343,1468
343,1530
343,587
343,2746
343,1197
343,2520
343,619
343,486
343,566
343,1249
343,2370
343,2666
343,1132
343,830
343,2314
343,1760
343,533
343,269
343,408
343,2262
343,1570
343,1567
343,334
343,679
343,1137
343,1575
343,754
343,1024
343,486
343,2481
343,269
343,1283
343,649
343,1188
343,1321
343,273
343,1933
343,2530
343,1316
343,1913
343,1185
343,2057
343,877
343,2622
343,2862
343,1395
343,1188
343,1321
343,334
343,649
343,2002
343,1752
343,649
343,1935
343,1035
343,189
343,713
343,1197
343,551
343,1669
343,2759
343,830
343,408
343,1464
343,1249
343,693
343,318
343,149
343,2849
343,1283
343,1295
343,693
343,2740
343,1982
343,2222
343,769
343,1262
343,1986
343,563
343,486
343,635
343,1885
343,2240
343,1754
343,1675
343,1934
343,1083
343,1480
343,451
343,2828
343,2520
343,2497
343,1964
343,390
343,2223
343,1859
343,1188
343,1367
343,1597
343,2459
343,2454
343,486
343,1675
343,64
343,933
343,1601
343,1249
343,1313
343,150
343,1089
343,482
343,2589
343,2185
343,2740
343,158
343,2711
343,2314
343,1934
343,2481
343,48
343,2690
343,1826
343,1015
343,426
343,1998
343,1997
343,769
343,679
343,563
343,408
343,408
343,1937
343,2609
343,1825
343,269
343,1283
343,2286
343,405
343,405
343,2797
343,1826
343,615
343,919
343,2220
343,2023
343,1894
343,2368
343,398
343,1990
343,919
343,1146
343,189
343,1435
343,2222
343,316
343,754
343,180
343,1902
343,380
343,1998
343,2477
343,451
343,635
343,2497
343,353
343,2368
344,2174
344,2208
344,1515
345,919
345,2796
345,996
345,178
345,2759
346,1955
347,1030
347,1621
347,306
347,2659
347,2070
347,1931
347,1554
347,2501
347,1030
347,1414
347,2489
347,2832
347,2805
347,349
347,1564
347,1443
347,1234
347,2218
347,1546
347,668
347,197
347,528
347,2176
347,2341
347,2207
347,917
347,2712
347,1660
347,1152
347,450
347,242
347,1124
347,823
347,1360
347,759
347,2259
347,1346
347,1874
347,1525
347,1757
347,670
347,2206
347,2652
347,349
347,431
347,1922
347,90
347,173
347,1380
347,949
347,1550
347,44
347,2251
347,2603
347,2584
347,363
347,843
347,922
347,2542
347,2805
347,2085
347,2456
347,1414
347,2350
347,2344
347,2032
347,694
347,1908
347,2168
347,875
347,1294
347,2100
347,296
347,1886
347,2473
347,2518
347,2732
347,191
347,1596
347,2467
347,2127
347,23
347,892
347,305
347,809
347,785
347,484
347,2035
347,2002
347,1085
347,2805
347,149
347,2831
347,2210
347,412
347,2204
347,2462
347,9
347,2805
347,670
347,2099
347,10
347,670
347,1931
347,1499
347,88
347,2350
347,510
347,917
347,1525
347,1001
347,2810
347,858
347,9
347,2471
347,703
347,1414
347,662
347,1629
347,2470
347,2612
347,2677
347,670
347,917
347,924
347,1516
347,1585
347,759
347,1445
347,2137
347,1588
347,732
347,652
347,2850
347,120
347,759
347,2176
347,758
347,89
347,2584
347,253
347,1996
347,1234
347,771
347,2524
347,1987
347,725
347,1100
347,1609
347,1516
348,1531
348,891
348,418
348,891
348,2098
348,184
348,145
348,2202
348,2206
348,1611
348,57
348,350
348,418
348,2210
348,418
349,932
349,56
349,1337
349,2160
349,1390
349,2802
349,2432
349,56
349,2706
349,622
349,209
349,662
349,2460
349,668
349,1507
349,1526
349,1337
349,932
349,1337
349,1796
349,1390
349,2247
349,209
349,209
349,1094
349,1526
349,2206
349,591
350,1509
350,67
350,1573
350,2017
350,2017
351,1779
351,641
351,236
351,2382
351,107
351,2382
352,1637
352,904
352,2490
353,360
353,119
353,1338
353,2017
353,2797
353,2532
353,1408
353,1455
353,908
353,1416
353,2298
353,2298
353,1837
353,102
353,986
353,1530
353,430
353,123
353,2084
353,1224
353,2746
353,668
353,1379
353,2298
353,858
353,2474
353,2055
353,1496
353,2875
353,2098
353,2462
353,2872
353,1192
353,2584
353,2542
353,57
353,539
353,1382
353,346
353,455
353,1638
353,1578
354,785
354,1986
354,2262
354,1816
354,2568
354,2316
354,1908
354,2316
354,2218
355,2584
355,932
355,1621
355,746
355,37
355,2069
355,1286
355,319
355,2609
355,544
355,2422
355,2288
355,1597
355,57
355,1896
355,1156
355,1445
355,2702
355,430
355,207
355,1663
355,442
355,2298
355,2825
355,1414
355,2278
355,1820
355,1564
355,1259
355,209
355,2584
355,2805
355,2206
356,583
356,2746
356,928
356,1625
356,1530
356,348
356,2031
357,1111
357,2486
357,282
357,968
357,1278
357,1244
357,1717
357,914
357,1717
357,2768
357,1717
357,75
357,968
357,1312
357,828
357,2768
357,1084
357,1717
357,192
357,1244
357,1717
357,192
357,1717
357,879
357,2031
358,1530
358,2513
358,347
358,2746
358,1379
358,2383
358,1322
358,1954
358,1322
358,1379
358,1706
358,274
358,2421
358,1986
359,2781
359,264
359,2595
359,1526
359,2748
359,364
359,264
359,82
359,1321
359,529
359,982
359,2839
359,1903
359,166
359,2505
359,828
359,1863
359,1721
359,1974
359,2743
359,166
359,702
359,2035
359,651
359,1799
360,750
360,1914
360,1880
360,750
360,2584
360,1955
360,1491
360,2531
360,1991
360,801
360,1507
360,1991
360,2505
360,926
360,2844
360,1896
360,415
360,2035
360,1480
360,750
360,1741
360,246
360,2379
360,2505
360,2035
360,1507
360,2505
360,2505
360,425
360,1657
360,415
361,75
361,75
361,2604
361,2692
361,1226
361,2486
361,2549
362,1344
362,2584
362,497
362,2160
362,1153
362,56
362,1210
362,319
362,145
362,528
362,2316
362,1993
362,652
362,1228
362,1741
362,2666
362,2554
362,1285
362,2432
362,79
362,1439
362,1477
362,2050
362,939
362,918
362,343
362,2543
362,2768
362,425
362,381
362,968
362,1523
362,1526
362,662
362,244
362,2206
362,2760
362,2768
362,533
362,1529
362,1704
362,415
362,1833
362,145
362,1562
362,1199
362,50
362,145
362,277
362,2568
362,1550
362,872
362,750
362,192
362,2488
362,968
362,1833
362,369
362,2083
362,1526
362,1796
363,1923
363,2666
363,1923
364,1455
364,2419
364,2419
365,127
365,586
365,61
365,1455
365,360
365,938
365,528
365,1684
365,1375
365,1612
365,358
365,997
365,2387
365,1109
365,1909
365,1123
365,501
365,826
365,1304
365,1542
365,115
365,311
365,1796
365,455
365,1408
365,1230
365,618
365,1263
366,2285
366,1364
366,323
366,1644
366,2645
366,2022
366,254
366,1157
366,731
366,2643
366,415
366,943
366,1562
366,99
366,1693
366,326
366,1157
366,987
366,1833
366,912
366,1047
366,2707
366,1693
366,1052
366,1157
366,1270
366,266
366,415
366,1796
366,2554
366,123
366,2763
366,266
366,935
366,987
366,323
366,1757
366,266
366,1241
366,898
366,2019
366,1284
366,266
366,943
366,2245
367,343
367,381
367,1387
367,1387
367,1050
367,1325
367,2854
367,1554
367,2523
367,2030
367,1982
367,2030
367,1387
367,943
367,1878
367,1550
367,2030
367,2584
367,1805
367,2030
367,614
367,2338
367,1896
367,1387
367,1223
367,1559
367,723
367,2160
367,1499
367,2257
367,2019
367,2563
367,396
367,2185
367,2298
367,954
367,954
368,2605
368,2711
368,1671
368,390
368,174
368,1133
368,1602
368,1860
368,1900
368,1786
368,181
368,438
369,1751
369,2430
369,830
369,1188
369,2430
370,1127
371,1178
371,2658
371,105
371,2658
371,622
371,824
371,2806
371,1362
371,2608
371,1488
371,306
371,1488
371,2658
371,439
371,1362
371,483
371,2394
371,981
371,324
371,1443
371,2355
371,312
371,2658
371,2877
371,1321
371,121
372,1955
373,1597
373,841
373,2319
373,806
373,300
373,2137
373,1796
373,2068
373,1820
373,2604
373,788
373,2100
373,2805
373,2492
373,2122
373,1261
373,1796
373,1796
373,841
373,1796
373,2504
374,1004
374,1747
374,1991
374,2666
375,1477
375,1100
376,972
376,1517
376,1109
376,2604
376,2542
376,1338
376,1860
376,1304
376,453
376,987
376,2494
376,1741
376,166
376,618
376,620
376,858
376,2542
376,1860
376,360
376,2542
376,2508
376,1831
377,253
378,1368
378,938
378,938
378,89
378,1602
378,2270
378,2270
378,715
379,826
379,134
379,2746
379,2746
379,1633
380,2463
380,2700
380,1530
380,1349
380,32
381,2624
381,406
381,2746
381,807
381,1530
381,2316
381,1312
381,2265
381,1022
381,2083
381,2746
381,2746
381,1878
381,2031
381,192
381,1270
381,406
381,1684
381,2019
381,1191
382,141
382,1744
382,1197
382,669
382,1611
382,2160
382,1850
382,1799
382,2052
382,2265
382,1744
382,2035
382,67
382,67
382,2033
382,669
382,348
382,2033
382,742
382,669
382,2033
383,2476
383,2035
383,2767
384,2537
384,2356
384,379
384,88
384,379
384,1955
384,2473
384,47
384,1966
384,2383
384,641
384,759
384,348
384,1308
384,872
384,643
384,2365
384,755
384,2746
384,88
384,986
384,1425
384,2178
384,1955
384,2383
384,2702
384,1210
384,948
385,2153
385,2055
385,1122
385,732
385,2877
385,1122
385,1445
385,2711
385,2482
385,1122
385,229
385,229
385,2258
385,2746
385,1445
385,2631
385,2055
385,229
385,2206
385,1122
385,2422
385,1820
385,229
385,229
385,1053
385,303
385,628
385,776
385,1261
385,2444
385,229
385,1445
385,347
385,71
385,2518
385,1445
385,616
385,675
385,229
385,229
385,2810
386,2760
386,56
386,885
386,1745
386,1578
386,772
386,2491
386,662
386,430
386,2746
386,2877
386,2746
386,1993
386,1993
386,2746
386,2460
386,1556
386,2001
386,759
386,1609
386,772
386,2321
386,1578
387,480
387,665
387,959
387,1227
387,567
387,1825
387,1437
387,2688
387,722
387,722
387,170
387,1846
387,1825
387,1846
387,1437
387,158
387,170
387,567
387,722
387,2626
388,729
388,350
388,831
388,2321
388,1955
388,1922
388,2830
388,1467
388,2537
388,415
388,2321
388,652
388,2666
388,2055
388,2283
389,2576
389,2326
389,2633
389,1644
389,2160
389,2633
389,2633
389,926
390,872
390,428
390,2746
390,2017
390,1152
390,368
390,2558
390,2281
390,1199
390,2441
390,514
390,2090
390,1249
390,1646
390,2805
390,421
390,952
390,851
390,1278
390,1357
390,808
390,1001
390,674
390,668
390,1320
390,1796
390,2088
390,209
390,2804
390,2240
390,1565
390,858
390,1414
390,2546
390,1084
390,383
390,880
390,1441
390,2697
390,2118
390,746
390,2876
390,2118
390,1757
390,2518
390,2056
390,877
390,1472
390,2697
390,2122
390,2368
390,1217
390,2206
390,1647
390,272
390,2834
390,1546
390,564
390,368
390,548
390,2179
390,713
390,2480
390,1199
391,2017
391,2068
391,2584
391,439
391,986
391,2029
391,528
391,1820
391,2772
391,1796
391,2791
391,1550
391,2742
391,1837
391,1136
391,2369
391,1121
391,120
391,732
391,1046
391,1411
391,1169
391,2608
391,249
391,1894
391,2772
391,1638
391,1667
391,389
391,2357
391,837
391,559
391,1667
391,2608
391,59
391,1004
391,334
391,2095
391,1574
391,2495
391,2068
391,662
391,1772
391,2029
391,1321
391,747
391,1667
391,1414
391,1228
391,1667
391,1136
391,1498
391,2810
391,2095
391,1498
391,1912
391,2068
391,2711
391,1937
391,1228
391,1190
391,662
391,858
391,380
391,1667
391,1498
391,1136
391,2802
391,1860
391,2875
391,528
391,2696
391,1466
391,528
391,2017
391,1337
391,1411
391,1515
391,1946
391,1657
391,2307
391,1796
391,2643
391,439
391,2511
391,1667
391,1684
391,902
391,1498
391,389
391,1498
391,2015
391,1498
391,2608
391,1582
391,857
391,1684
391,2606
391,1216
391,2742
391,1837
391,782
391,1002
391,1122
391,1964
391,1752
391,2311
391,2608
391,1002
391,2288
391,2802
391,2536
391,1321
391,895
391,2151
391,1684
391,837
391,1550
391,486
391,1820
391,439
391,486
391,2381
391,1657
391,1550
391,1937
391,1574
391,1946
391,2381
391,319
391,390
392,442
392,772
392,209
392,1819
392,253
392,2017
392,1466
392,56
392,2666
392,2803
392,2281
392,2877
392,296
392,785
392,2839
392,1591
392,2765
392,2549
392,1120
392,2502
392,32
392,321
392,583
392,105
392,102
392,1354
392,305
392,2531
392,2401
392,2746
392,1428
392,306
392,1964
392,773
392,883
392,891
392,2537
392,1515
392,1409
392,2692
392,1524
392,321
392,2155
392,2206
392,1612
392,1799
392,952
392,932
392,57
392,973
392,1775
392,246
392,321
392,883
392,905
392,2135
392,772
392,231
392,1666
392,242
392,614
392,914
392,2806
392,1578
392,1955
392,883
392,702
392,2355
392,746
392,2634
392,246
392,2702
392,2401
392,1201
392,2279
392,442
392,1416
392,2840
392,1684
392,269
392,1300
392,2160
392,528
392,32
392,662
392,1453
392,1628
392,1664
392,2543
392,2022
392,62
392,1530
392,1463
392,2456
392,2208
392,282
392,2839
392,2286
392,1744
392,2791
392,2017
392,691
392,905
392,2584
392,626
392,1775
393,591
393,1455
393,2365
394,2160
394,2298
394,9
394,2847
394,2692
394,166
394,1455
394,146
394,319
394,1597
394,2460
394,2720
394,2501
394,1180
394,1290
394,1025
394,2802
394,2482
394,1278
394,2068
394,1180
394,2692
394,366
394,2211
394,2810
394,2460
394,2727
394,2685
394,1940
394,412
394,668
395,2666
395,246
395,858
395,1521
395,2285
395,2017
395,735
395,2285
395,2030
395,266
395,1980
395,1270
395,2421
395,2673
395,2643
395,1041
395,1321
395,71
395,243
395,730
395,1418
395,1354
395,1742
395,1270
395,1169
395,0
395,986
395,735
395,1510
395,501
395,2673
395,720
395,1858
395,620
395,1157
395,1926
395,2597
395,1603
395,620
395,1270
395,246
395,1954
395,1482
395,982
395,1341
395,275
395,266
395,2298
395,415
395,2364
395,415
396,1940
396,1940
396,1940
396,1496
396,1940
396,1556
396,2491
397,102
397,1372
397,425
397,102
398,2125
398,2696
398,2125
398,9
398,691
398,2696
398,1772
398,1477
398,2785
398,1524
398,2081
398,2055
398,2119
398,2324
398,184
398,1285
398,256
398,2696
398,2119
398,1837
398,565
398,986
398,2831
398,2298
398,1553
398,1578
398,2239
398,2711
398,2125
398,184
398,2696
398,1772
398,2831
398,389
398,43
398,2125
398,57
398,2015
398,2010
398,1964
398,2298
398,2324
398,858
398,2125
398,2537
398,2696
398,1800
398,1436
398,43
398,1210
398,2125
398,1208
398,1772
398,662
398,2043
398,1826
399,1613
399,669
399,1403
399,342
400,1401
400,87
400,229
400,215
400,1127
400,229
400,2119
400,349
400,1526
400,539
400,1706
400,1358
400,978
400,37
400,215
400,446
400,1780
400,1863
400,1496
400,229
400,249
400,603
400,184
400,2743
400,603
400,2730
400,229
400,43
400,229
400,766
400,1349
400,229
400,599
400,1090
400,229
400,229
400,1401
400,229
400,2437
400,1926
400,229
400,2437
400,2114
400,1408
400,1558
400,2098
400,23
400,2478
400,1364
400,229
400,1496
400,229
400,2114
400,603
400,512
400,1797
400,450
400,2561
400,450
400,2561
400,2110
400,2015
400,528
400,120
400,34
400,1558
400,2561
400,1720
400,229
400,229
400,2243
400,229
400,2013
400,745
400,446
400,208
400,1558
400,1657
400,1401
400,43
400,229
400,1446
400,1863
400,229
400,2437
400,56
400,978
400,1321
400,229
400,2631
400,2271
400,445
400,229
400,1657
400,1526
400,2636
400,628
400,1703
400,2561
400,57
400,2119
400,1812
400,229
400,2698
400,229
400,1090
400,2027
400,546
400,229
400,455
400,1780
400,2098
400,1288
400,229
400,396
400,2170
400,1245
400,2561
400,603
400,1674
400,229
400,229
400,1492
400,229
400,1780
400,1678
400,1626
400,880
400,603
400,1757
400,730
400,766
400,1771
400,1666
400,766
400,2437
400,1667
400,396
400,396
400,1678
400,403
400,2285
400,2569
400,229
400,2561
400,209
400,776
400,766
400,2114
400,978
400,229
400,2013
400,229
400,403
400,140
400,229
400,2460
400,573
400,215
400,2247
400,189
400,1741
400,43
400,229
400,603
400,1090
400,445
400,2776
400,1797
400,2698
400,209
400,229
400,497
400,501
400,1477
400,229
400,611
400,229
400,43
400,1090
400,229
400,688
400,396
400,2170
400,978
400,229
400,2125
400,2153
400,1059
400,1841
400,1780
400,1197
400,229
400,2561
400,603
400,2247
401,928
401,928
401,2208
402,816
402,2414
402,1993
402,400
403,162
403,1667
403,1481
403,2838
403,2716
403,1496
403,2863
403,2104
403,1667
403,1347
403,1416
403,2863
403,2763
403,2258
403,2300
403,2502
403,1844
403,1863
403,2229
403,1865
403,1321
403,1374
403,730
403,1546
403,2748
403,2604
403,156
403,421
403,2685
403,2863
403,2100
403,1863
403,803
403,2383
403,37
403,1666
403,1860
403,735
403,2803
403,1037
403,2693
403,2863
403,325
403,1558
403,1347
403,2072
403,1647
403,2690
403,458
403,2863
403,1650
403,2278
403,1349
403,1837
403,2508
403,415
403,1542
403,2099
403,865
403,622
403,235
403,582
403,1597
403,1844
403,766
403,620
403,2149
403,1029
403,366
403,843
403,272
403,637
403,455
403,1347
403,1428
403,2671
403,2287
403,1210
403,284
403,1067
403,802
403,2657
403,2289
403,347
403,818
403,1900
403,2018
403,2272
403,366
403,2056
403,1900
403,2518
404,2383
404,1530
404,1775
404,1530
404,1775
404,1955
404,1799
404,2031
404,2031
404,1955
405,415
405,2481
405,1825
405,536
405,2232
405,163
405,1748
405,2232
406,2226
406,928
406,2697
406,2877
406,2697
406,480
406,1950
406,1950
406,1127
406,713
406,1825
406,2340
406,250
406,877
406,2340
406,2340
406,2340
406,2605
406,2697
406,1825
406,1796
406,985
406,935
406,2864
406,480
406,2340
406,2568
406,2586
406,2605
406,2586
406,2298
406,2005
406,1239
406,2208
406,2586
406,1448
406,1632
406,2340
406,2340
406,1880
406,1318
406,1280
406,2864
406,2697
406,2609
406,763
406,107
406,844
406,174
406,1692
406,2697
406,2697
406,1239
406,872
406,2877
406,2697
406,2586
406,2697
406,223
406,1955
406,928
406,2746
406,2383
406,2746
406,1529
406,1318
406,2012
406,2340
406,480
406,776
407,2537
407,1414
407,1466
407,2576
407,1684
407,1657
407,2055
407,1093
407,207
407,891
407,2254
407,425
407,831
407,817
407,430
407,1544
407,1455
407,476
407,246
407,892
407,498
407,2523
407,750
407,498
407,2072
407,1498
407,191
407,2466
407,817
407,662
407,1665
407,2546
407,1937
407,1425
407,2536
407,2543
407,891
407,668
407,2584
407,498
407,2756
407,1526
407,792
407,2460
408,1445
408,37
408,1619
408,92
408,1455
408,1347
408,1408
408,2666
408,1210
408,2040
408,2584
408,1955
408,994
408,1979
409,246
409,375
409,1630
409,375
409,375
409,1457
410,537
410,2433
410,2026
410,2026
410,2314
411,2466
411,1507
411,1507
411,2098
411,1498
411,2218
411,2017
411,2422
411,275
411,215
411,1453
411,2375
411,214
411,214
411,2098
411,1932
411,2553
411,2206
411,2017
411,1453
411,1621
411,2206
411,2605
411,215
411,214
411,1354
411,2017
411,1477
411,209
411,2666
411,1323
411,1505
411,2206
411,2218
411,275
411,275
411,2375
411,1480
411,2584
411,2505
412,2019
412,935
412,472
412,935
412,43
412,1270
412,527
412,1482
412,2321
412,1133
412,918
412,497
412,343
412,1578
412,935
412,1833
412,918
412,918
412,617
412,2554
412,343
412,2212
412,816
412,527
412,2533
412,2533
412,1578
412,1312
412,1958
412,617
412,1244
412,1878
412,2645
413,567
413,480
413,2481
413,958
413,498
413,1964
413,498
413,1362
413,209
413,1968
413,872
413,2421
413,1178
413,1978
413,2765
413,2005
413,498
413,2494
413,536
413,1322
413,2342
413,2229
413,1322
413,2535
413,498
413,498
413,2055
413,498
413,1601
413,498
413,1603
413,498
413,1916
413,896
413,209
413,180
413,209
413,637
413,665
413,1520
413,2030
413,498
413,152
413,498
413,632
413,1322
413,1322
413,209
413,1322
413,32
413,2024
413,498
413,8
413,569
413,209
414,2052
414,1551
414,1932
414,583
415,833
415,1498
415,2030
415,46
415,1256
415,486
415,1777
415,66
415,353
415,2030
415,1317
415,1317
415,635
415,180
415,1998
415,1498
415,993
415,2743
415,1498
415,1317
415,2585
415,1816
415,517
415,1498
415,635
415,993
415,2030
415,2298
415,537
415,1498
416,1233
416,229
416,229
416,455
416,993
416,1496
416,229
416,972
416,646
416,2591
416,635
416,1796
416,455
416,229
416,1241
416,229
416,1796
416,1796
416,229
416,1201
416,229
416,1419
417,2160
417,1601
417,1934
417,398
417,1671
417,1038
417,451
417,833
417,2390
417,2163
417,2786
417,1334
417,2185
417,2873
417,1468
417,1809
417,390
417,649
417,2867
417,516
417,649
417,2185
417,1998
417,2086
417,1479
417,1606
417,2163
417,15
417,2167
417,649
417,2840
417,2185
417,1838
417,1601
417,2840
417,2840
417,833
417,390
417,390
417,1699
417,2390
417,390
417,2051
417,1256
417,1601
417,1934
417,2086
417,2782
417,390
417,2835
417,2390
417,1809
417,1856
417,958
417,833
417,1998
417,353
417,1213
417,2160
417,1795
417,1671
417,2840
417,545
418,425
418,425
418,350
419,2445
419,1151
419,702
419,1811
420,384
420,2760
421,928
421,1247
421,345
421,1939
421,2524
421,2232
421,1944
421,1961
421,2753
421,2486
421,652
421,2841
421,1961
421,372
421,356
421,2445
421,150
421,2538
421,2753
421,2233
421,2316
421,652
421,1279
421,372
421,722
422,1160
422,1278
422,2515
422,2767
422,2623
422,2441
423,2031
423,1086
423,735
423,1086
424,891
424,2531
424,750
424,1062
425,662
425,2100
425,1059
425,2536
425,215
425,343
425,1858
425,1878
425,1507
425,1578
425,1333
425,2542
425,215
425,418
425,1562
425,961
425,1197
425,1059
425,2349
425,1858
425,961
425,662
425,1578
425,1127
425,418
425,662
425,1453
425,2536
425,2288
426,2609
426,2383
426,410
426,1932
426,2258
426,1799
426,1311
426,1955
426,1498
426,1988
426,643
426,410
426,410
426,410
426,1988
426,652
426,2753
426,2624
426,1022
426,928
427,1400
427,425
427,1788
427,2379
427,254
427,1665
427,2666
427,662
427,2281
427,1375
427,2858
427,498
427,2537
428,2795
428,1247
428,1159
428,2725
428,1335
429,1796
429,1858
429,1955
430,1878
430,2743
430,1550
431,1210
431,204
431,2342
431,555
431,2070
431,2371
431,540
431,416
431,539
431,173
431,1208
431,2844
431,1621
431,2519
431,2070
431,2278
431,1216
431,1477
431,806
431,2519
431,2017
431,1477
431,2810
431,2876
431,2258
431,430
431,2098
431,2505
431,430
431,869
431,2805
431,57
431,668
431,214
431,1940
431,2371
431,430
431,1780
431,209
431,901
431,2210
431,1228
431,2685
431,755
431,2420
431,2186
431,1477
431,2876
431,430
431,1940
431,1866
431,1317
431,2542
431,2422
431,1317
431,830
431,901
431,2186
431,1964
431,812
431,398
431,2202
431,381
431,1317
431,1286
431,407
431,963
431,684
431,2202
431,1496
431,982
431,1242
431,2876
431,1228
431,2351
431,1496
431,2349
431,994
431,2526
431,2611
431,430
431,1201
431,2584
432,1086
433,2051
434,1411
434,2061
434,2061
435,568
435,207
435,398
435,2058
436,2010
436,926
436,598
436,2172
436,2571
436,2571
436,207
436,801
436,1932
436,646
436,399
436,2357
436,2316
436,2666
437,312
437,1775
437,2584
437,1955
437,350
437,350
437,2015
438,1741
438,266
438,2546
438,1878
438,1320
439,2746
439,334
439,2005
439,2005
439,643
439,2609
439,1799
439,334
439,2031
439,1221
439,152
439,662
439,572
439,1308
439,1826
440,2184
440,312
440,641
440,744
440,759
440,2739
440,1455
441,415
441,1955
441,422
441,2052
441,2022
441,415
441,2105
441,2105
441,975
441,2624
441,643
441,2106
441,1955
442,1598
442,1160
443,2630
443,2630
443,536
443,1088
443,2630
443,872
443,2630
444,2174
444,958
444,958
444,958
444,2840
445,858
445,390
445,1299
445,1550
445,296
445,2233
445,1347
445,1567
445,1805
445,2538
445,1554
445,2605
445,1498
445,2608
445,2022
445,344
445,858
445,333
445,1955
445,2328
445,232
445,49
445,2364
445,1673
445,1347
445,858
445,468
445,2004
445,1907
445,2271
445,1741
445,138
445,1457
445,1022
445,998
445,2240
445,1964
445,562
445,2673
445,296
445,1567
446,528
446,41
446,2785
446,1846
446,2584
446,1207
446,807
446,2495
446,2611
446,1109
446,368
446,1628
446,1123
446,1744
446,62
446,2566
446,990
446,1201
446,146
446,536
446,1747
446,306
446,2099
446,874
446,1403
446,1534
446,651
446,1650
446,924
446,748
446,1437
446,1450
446,2584
446,1880
446,598
446,2049
446,1991
446,1895
446,2584
446,170
446,2153
446,1647
446,1644
446,461
446,1149
446,529
446,2584
446,1457
446,662
446,483
446,870
446,391
446,2584
446,299
446,2608
446,669
446,1882
446,1745
446,997
446,1370
446,1178
446,702
446,917
446,2518
446,420
446,990
446,169
446,1921
446,2495
446,176
446,1063
446,2819
446,2761
446,1473
446,1863
446,1071
446,296
446,1542
446,2199
446,1321
446,126
446,626
446,148
447,2372
447,1197
447,2346
447,2125
447,2254
447,1372
447,2382
447,2739
447,2666
448,2807
448,1895
448,926
448,305
448,695
448,379
448,223
448,1895
448,596
448,1898
448,1895
448,1895
448,2032
448,1895
448,676
448,305
448,2208
448,1921
448,2286
448,305
448,2743
448,305
448,1895
448,107
448,2183
448,239
448,1625
448,2718
448,1895
448,1697
448,1866
448,1882
448,305
448,305
448,2183
448,1895
448,1750
448,1895
448,952
448,305
448,1552
448,2082
448,1458
448,480
448,480
448,305
448,305
448,2566
448,239
448,1750
448,239
448,189
448,1298
448,2272
448,711
448,1750
448,1895
448,2589
448,536
448,305
448,1895
448,1573
449,1837
449,1376
449,2844
449,1457
449,2834
449,2834
449,2838
449,1800
449,534
449,2351
449,2055
449,565
449,1376
449,1210
449,1726
449,2298
449,743
449,2095
449,1376
449,1376
